favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
89,Facebook,"祖父岸信介が国交を回復したポーランド。父安倍晋太郎外務大臣の秘書官として、３０年ほど前に訪問して以来です。

日本食レストランは、この 7年で 9倍。空手や合気道など日本の武術も大人気だそうです。... http://t.co/xkTmjWq0QH",,False,Sun Jun 16 01:24:30 +0000 2013,270,346075781123940352
155,Facebook,"今日はこれから、東電福島第一原発に入ります。

国が前面に出る。国の最高責任者として、この目でしっかりと現場を見て、国民の健康や外洋を守るよう、万全を期します。 http://t.co/JZ95mHF06X",,False,Wed Sep 18 23:41:36 +0000 2013,725,380476730898542593
1146,Twitter Web Client,#東京オリンピック ・パラリンピックの会場となる #新国立競技場 の現在の計画を白紙に戻し、ゼロベースで新しい計画を作りなおす。そう決断致しました。 http://t.co/5XtFrLO7Kt,,False,Fri Jul 17 09:48:27 +0000 2015,1503,621979770880790529
14609,Twitter for iPhone,長官の左胸に光るブルーリボンバッジに、日米同盟の強固な絆を改めて実感しました。 https://t.co/s5QtxntzGA,,False,Fri Jun 29 10:13:27 +0000 2018,4924,1012640178131779584
8,Facebook,I posted a new photo to Facebook http://t.co/Oxs4gAsv,,False,Thu Mar 08 01:00:08 +0000 2012,1,177559288913477632
22,Twitter Web Client,「（消費税は）デフレ状況が続いているようであれば、そういう判断があれば、上げることはできない」（安倍晋三、ウェークアップぷらすにて）,,False,Fri Sep 14 23:16:06 +0000 2012,61,246749194415661056
7,Facebook,I posted a new photo to Facebook http://t.co/rQtyR7je,,False,Sun Apr 08 09:25:37 +0000 2012,0,188920522522898432
217,TweetDeck,★URLは明日。 3/8の自民党大会の模様は、ネットでも生中継されます。私も登壇し、地方創生や統一地方選挙に向けた決意をお話しします。ぜひご覧下さい。★URLは明日夕方 #自民党60年,,False,Wed Mar 04 12:10:03 +0000 2015,234,573093041000431616
2079,Twitter Web Client,本日の衆議院本会議で #平和安全法制 が可決されました。日本を取り巻く安全保障環境が厳しさを増す中で、日本国民の命を守り、戦争を未然に防ぐために絶対に必要な法案です。 http://t.co/nVdhhJkPT6,,False,Thu Jul 16 14:58:32 +0000 2015,2542,621695415906275328
250,TweetDeck,仙台駅前での街頭演説は、土井亨候補(@doitooru812)、秋葉賢也候補(@akibakenya) 、#西村明宏 候補、#伊藤信太郎 候補とのコラボ。雨の中、大勢のひとが集まってくれました。力を合わせて、景気回復を加速させます。 http://t.co/QfUhoE9rNg,,False,Tue Dec 02 09:04:10 +0000 2014,382,539706579163951104
68,Facebook,"Ｇ８では各国の首脳が日本の経済財政政策に耳を傾けてくれましたが、今日は降りしきる雨の中、街頭で数多くの聴衆の皆様が「この道しかない！」との私の訴えに熱心に耳を傾けてくれました。
ありがとうございます。 http://t.co/sX9D2aGSFp",,False,Fri Jun 21 09:41:23 +0000 2013,192,348012763458719744
183,TweetDeck,"明日(12/7)は首都東京へ。日程その１
10:15~10:40 東西線西葛西駅南口 
11:00~11:25 スーパービバホーム豊洲店前 
12:15~12:35 JR赤羽駅東口 13:05~13:30 中野駅北口 14:45~15:10 大井町駅西口 阪急前ロータリー",,False,Sat Dec 06 12:29:49 +0000 2014,424,541207885162618880
32800,Twitter for iPhone,"「我が胸の燃ゆる思ひにくらぶれば煙はうすし桜島山」筑前の志士、平野国臣の短歌です。
大きな歴史の転換点を迎える中、日本の明日を切り拓いて参ります。 https://t.co/LrozLWW1Nf",,False,Mon Aug 27 13:07:59 +0000 2018,9290,1034064984878137345
176,Facebook,"今日は、中南米訪問３か国目、コロンビアを総理大臣として初めて訪れました。

コロンビアとはサッカーのワールドカップで対戦しましたが、日本企業の進出が進むなど、南米の拠点となる可能性に期待が高まっています。... http://t.co/BgTXdaWCIM",,False,Wed Jul 30 06:06:31 +0000 2014,288,494363389192577024
40,Facebook,「宮崎マンゴー」に代表される２４品目の「みやざきブランド」を全国に発信し付加価値のある県産品が成功をおさめている南国、宮崎県の街頭に立ちました。... http://t.co/MCiZ3CxwZM,,False,Thu Jul 11 04:07:40 +0000 2013,91,355176537705807872
13313,Twitter for iPhone,"真心のこもったお見舞いの言葉に心より感謝します。台湾各界の私たちに対する数多くの声援、早速に被災地に義援金を寄せて頂いたことにも感謝申し上げます。
東日本大震災の時にも、台湾の皆さんから心温まるご支援を頂いたことは、私たちの胸に今… https://t.co/VbDpNs7ad3",,False,Tue Jul 10 10:15:28 +0000 2018,4355,1016626954139652096
365,TweetDeck,今日から統一地方選挙（知事選挙）がスタート。自民党の推薦候補は皆、安倍内閣が進める「地方創生の実現」になくてはならない人材です。ぜひ自民党の知事候補に皆さんのご支援をお願いいたします。 https://t.co/l37N0KcCT8 http://t.co/1MvfesJ4sT,,False,Thu Mar 26 12:53:32 +0000 2015,661,581076519235121152
55,Facebook,新しい写真をFacebookに投稿しました http://t.co/ecuJuwwri7,,False,Wed Mar 13 10:49:07 +0000 2013,173,311791022382383104
15919,Twitter for iPhone,国民の皆様が、我が国と皇室の長い歴史と伝統に思いを馳せ、こぞって寿ぐことができるよう、そして、世界の人々から祝福されるよう、政府として、万全の準備を進めてまいります。 https://t.co/hrmVCOYMTv,,False,Wed Aug 01 10:19:49 +0000 2018,4459,1024600582927990784
5941,Twitter Web App,Malcolm @TurnbullMalcolm thank you so much for your heartwarming compliments. I would also like to pay my deepest r… https://t.co/M9MD5aa8fv,,False,Fri Apr 20 12:00:09 +0000 2018,2041,987299879960510465
332,Facebook,"ニューヨークの総領事公邸で、還暦のお祝いのケーキをいただきました。
嬉しいサプライズでした！ http://t.co/kXiGRFP1GK",,False,Tue Sep 23 05:42:40 +0000 2014,434,514288721190199296
54,Facebook,"皆様ご無沙汰してました。・・・秘書です。

今日の安倍首相の夕食は焼肉屋でインタビューを受けながらの夕食です。インタビュアーは昔馴染みの末延吉正さん、話も弾み、食もすすみ、「人間... http://t.co/YCTDQWfdca",,False,Wed Oct 23 11:37:59 +0000 2013,114,392978204958679040
862,TweetDeck,「アベノミクスをさらに前進せよ！」との声を、国民の皆さまから頂くことが出来ました。悪天候の中、投票所に足を運び、与党に投票いただいた皆さまのご支援に心より感謝申し上げます。291議席。その責任の重さをかみしめ、自公の強固な連立のもと、しっかりと政策を前に進めていきます。 #総選挙,,False,Mon Dec 15 07:36:08 +0000 2014,1203,544395469435052032
8,Facebook,I posted a new photo to Facebook http://t.co/bohBRQ96,,False,Wed Mar 07 07:15:27 +0000 2012,4,177291354513215488
24,Twitter Web Client,「今、日本の海が、領土が脅かされようとしています。断固として守るという決意を示していかなければなりません。」（安倍晋三、公開討論会にて）,,False,Sat Sep 15 04:16:53 +0000 2012,96,246824889036718081
225,Twitter for iPhone,本日は直江津駅前から高鳥 修一 (@takatorishuichi) 候補の街頭説明会からスタート。 http://t.co/2H7oJwbjMi,,False,Wed Dec 03 03:23:59 +0000 2014,292,539983359204536321
25,Facebook,"・・・・秘書です。
なんか高鳥先生に癒されたのでシェアさせていただきます。
(^_^)v

《秘書アップ》 http://t.co/WUD15RL91G",,False,Wed Jun 12 09:43:38 +0000 2013,41,344751838039506944
31,Twitter Web Client,「（続き）教育基本法を変えて、教育３法を変えたのですが今の民主党政権になってこの人がボスで睨みをきかせているものだから、また教育現場はずいぶんおかしくなっています（続）」（安倍晋三、２３日テレビ朝日「報道ステーションSUNDAY」）《総裁選秘書団アップ》　#安倍晋三　　#jnsc,,False,Sun Sep 23 07:44:35 +0000 2012,119,249776258798469120
36,Facebook,"……秘書です。

今日の安倍総裁は高知県(高知市)〜愛媛県(松山市)を巡ります。
是非街頭演説日程を自民党スペシャルサイトでチェックしてみて下さい。

(自民党スペシャルサイト)... http://t.co/aHmGs2I6g3",,False,Tue Jul 09 01:02:47 +0000 2013,117,354405234212212737
834,TweetDeck,先ほどのツイートで言及した自民党総裁室に飾られた歴代総裁のスナップショットの件。第３代総裁で私の祖父である岸信介と祖母の膝の上に座っている幼い頃の私の写真がリンクされていなかったようです。ごめんなさい。改めて掲載します。 http://t.co/6mumgESxJ3,,False,Wed Mar 04 14:31:39 +0000 2015,816,573128677342380032
31,Facebook,新しい写真をFacebookに投稿しました http://t.co/sp77Cey3Vx,,False,Sun Jul 14 12:31:25 +0000 2013,54,356390474564648961
120,Facebook,「もしトルコが五輪を射止めることに成功すれば、私は世界で一番最初にお祝いを申し上げたい。しかし、もし日本が五輪を射止めることに成功したら、どうかエルドアン首相、世界で一番最初に祝っていただきたい。」と語りかけたトルコ。... http://t.co/26KZ8j0seN,,False,Tue May 14 11:25:05 +0000 2013,381,334268123517689858
265,Twitter for iPhone,鹿児島に移動。川内駅前広場で #宮路拓馬 候補と並んで街頭演説。3000人もの方が集まってくださいました。総務省の役人だった宮路さんはまさに即戦力。地域へのきめの細かい支援、地方経済の再生に一緒に取り組みます。 #総選挙 http://t.co/DZNHVJ6FwG,,False,Thu Dec 11 09:52:44 +0000 2014,446,542980292160405504
10752,Twitter for iPhone,先ほど、広島、岡山、愛媛三県の知事にもご出席いただいて、非常災害対策本部を開催し、被災地の皆さんの生活と生業の再建に向けた支援パッケージをとりまとめました。予備費を活用して、1000億円規模の対策を直ちに実行に移してまいります。 https://t.co/DwnGCgGno5,,False,Thu Aug 02 11:13:39 +0000 2018,3118,1024976516965257216
613,TweetDeck,シンガポールを訪問し、各国首脳とともに、故 #リー・クアンユー 元首相の国葬に参列しました。シンガポール建国の父であり、アジアと国際社会の平和と繁栄に貢献したアジアの偉人である故人の多大な功績に改めて深い敬意を表しました。 http://t.co/nxcGRmTWbO,,False,Sun Mar 29 10:17:50 +0000 2015,873,582124500453494784
29,Twitter Web Client,９月２４日（月）日程③です→２１：１５～ ＜自民党総裁選挙2012＞ 次世代型公開討論会＠ニコファーレ　ニコニコ生放送にて生中継http://t.co/vRczXivG （ニコニコ生放送は総裁選候補者への質問を募集）≪総裁選秘書団アップ》　#安倍晋三　#jnsc,,False,Sun Sep 23 11:22:05 +0000 2012,92,249830994201411584
5528,Twitter for iPhone,"明日１０月１２日(木)
安倍晋三総裁は新潟県に参ります。
詳細は是非、自民党の特設サイトでご確認下さい。
https://t.co/vKXI8z5Mjr

#自民党 #安倍晋三 #街頭演説",,False,Wed Oct 11 12:43:33 +0000 2017,2210,918094721666318336
